,name,rebuttal,len_rebuttal
764,Fiorina,"You see, Governor Christie, people spend time talking track records, Mr. Trump I every right same. And Mrs. Clinton defend track record. Her track record lying Benghazi, lying e- mails, lying servers. She track record accomplishment. Like Mrs. Clinton, I, too, travels hundreds thousands miles around globe. But unlike Mrs. Clinton, I know flying activity, accomplishment. Mrs. Clinton -- want stump Democrat, ask name accomplishment Mrs. Clinton's.",67
765,Hewitt,"Thank you, Ms. Fiorina. Governor Christie, name mentioned. I want give chance respond.",13
766,Christie,"Listen, know, Hugh, important point. And question is, going prosecute Hillary Clinton? The Obama White House seems interest, Justice Department seems interest. I think time put former federal prosecutor stage Hillary Clinton. And I will prosecute debates stage record talking here. The fact private email server basement, using national security secrets running it, hacked Russians, Chinese, two 18-year-olds toot (ph) wanting fun. No one answering question Hillary Clinton campaign...",69
767,Hewitt,"Thank you, Governor.",3
768,Christie,"You know why? Because knows wrong, look mirror herself, tell American people truth.",13
769,Hewitt,"Thank you, Governor Christie. There lot coming up.",8
770,Hewitt,"Ahead, world trouble. The challenges one candidates may face Oval Office, will handle it. Stay us. (COMMERCIAL BREAK)",18
771,Tapper,"Welcome back CNN's Republican Presidential Debate. Let's turn issues now foreign policy. Mr. Trump, Senator Rubio said was, quote, ""very concerning him"" recent interview seem know details enemies U.S. faces. Rubio said, know answers questions, will able serve commander-in-chief. Please respond Senator Rubio.",43
772,Trump,"Well, I heard Hugh Hewitt, nice man, apologized actually said misunderstanding. And said today Donald Trump maybe best interview anywhere ever done. Now unless just saying CNN nice, say that... (CROSSTALK)",31
773,Hewitt,"Oh, best interview America.",4
774,Trump,And legitimate misunderstanding terms pronunciation word. But I say just... (LAUGHTER),11
775,Trump,"Well, I think was. And actually said that. Did say that? (CROSSTALK)",12
776,Hewitt,... makes interesting case (ph) (ph).,6
777,Trump,"OK. So I will say this, though, Hugh giving name name, Arab name, Arab name, people anywhere, anywhere known names. I think reading sheet. And frankly I will -- I told him, I will finest team anybody put together will solve lot problems. You know, right now know lot look happening. The world blowing around us. We will great teams great people.",62
778,Tapper,Senator Rubio?,2
779,Trump,"I hope answers question. I mean, Senate, I hope answers question.",11
780,Rubio,"Yes, well, does. But following way, important question. I think running president, important issues, look around world today. There lunatic North Korea dozens nuclear weapons long-range rocket can already hit place stand tonight. The Chinese rapidly expanding military. They hack computers. They're building artificial islands South China Sea, important shipping lane world. A gangster Moscow just threatening Europe, threatening destroy divide NATO. You radical jihadists dozens countries across multiple continents. And even recruit Americans using social media try attack us home. And now got horrible deal Iran radical Shia cleric apocalyptic vision future also guaranteed one day possess nuclear weapons also long-range rocket can hit United States. These extraordinarily dangerous times live in. And next president United States better someone understands issues good judgment number one issue president will ever confront, important obligation federal government has, keep nation safe. And today that. We eviscerating military. And president respectful ayatollah Iran prime minister Israel.",153
781,Tapper,Mr. Trump? Senator Rubio seemed suggesting know information that...,9
782,Trump,"No, I think suggesting all. I mean... (CROSSTALK)",8
783,Tapper,All right. Senator Rubio.,4
784,Trump,I think suggesting all.,4
785,Rubio,"Well, debate. I think deeper debate issues, important decision president will make.",12
786,Tapper,But saying knowledge president Mr. Trump have?,7
787,Rubio,"Well, ask questions detail foreign policy issues president will confront, better able lead country first day. Not six months now, year now, first day office, president well confront national security crisis. You predict it. Sometimes control it. And -- federal government kinds things supposed doing. It regulates bathrooms. It regulates schools belong local communities. But one thing federal government must do, one thing federal government can keep us safe. And president better up-to-date issues first day office, first day office.",80
788,Tapper,Mr. Trump?,2
789,Trump,"Well, understand, I sitting United States Senate with, way, worst voting record today. Number one. I sitting United States Senate. I'm businessman business transactions.",24
790,Rubio,"Trust (ph) me, I get that. OK.",7
791,Trump,"I business transactions. I will know -- and, said, acceptable, listen whole interview, great interview, said it, I didn't. Well, now I did. But... (CROSSTALK)",25
792,Trump,"Listen, just one second. Just one second.",7
793,Rubio,"I never get addressed, and...",5
794,Trump,I will know...,3
795,Rubio,"...and I do, I'm gonna jump in.",7
796,Trump,"...I will know problems world time I sit, look going world right now people supposedly know, world mess.",18
797,Tapper,"Senator Rubio, invoke absentee record Senate.",6
798,Rubio,"Yeah. He did. Let -- I'm proud serve United States Senate. You know, I ran five years ago, entire leadership party Washington lined me. But I'm glad I won. And I'm glad I ran, country's headed wrong direction. And keep electing people, nothing going change. And right, I missed votes, I'll tell why, Mr. Trump. Because years Senate, I've figured quickly political establishment Washington, D.C. political parties completely touch lives people. You millions people country living paycheck paycheck, nothing done it. We leave children $18 trillion -- -- debt, raise debt limit again. We world grows increasingly dangerous, eviscerating military spending signing deals Iran. And -- thing continues, going first Americans leave children worse ourselves. That's I'm missing votes. Because I leaving Senate, I'm running re-election, I'm running president I know this: unless right president, make America fulfill potential, right person office, 21st century can greatest era nation ever known.",150
799,Tapper,"Thank you, Senator Rubio. I want turn now Hugh Hewitt.",10
800,Hewitt,"Thank you, Jake. I've done lot great interviews you, but, Governor Bush, I talked February biggest elephant room full elephants, last name. And said burdened either brother father's legacy Middle East. And then, week later, rolled list foreign policy advisers, lot band getting back together again. So behalf military watching...",50
801,Bush,Yeah.,1
802,Hewitt,"...OK, active duty military end sphere (ph), kind commander chief Jeb Bush going be, advisers new team?",17
803,Bush,"Well, first all, Hugh, looking Republican advisers, go last two administrations. That happened 41 43. So just definition, -- many people seeking advice foreign policy experts Republican side, -- served dad's administration, brother's administration. Of course case. But I'm man. I'm going create strategy based simple fact United States needs lead world. The first thing need stop craziness sequester. Rebuild military -- deploy people without necessary equipment keep safe, send signal world serious. If going lead world, need strongest military possible. We need rebuild counterintelligence intelligence capabilities. We need focus fact next president going start 2017, 1990 -- know, 30 years ago, brother started. The world dramatically different. And I believe need restore America's presence leadership world. Name country relationship better today -- day Barack Obama got elected president. Under Hillary Clinton, Barack Obama, seen weakness now creates huge problems next president United States. So I'll team will -- will following doctrine I set up, will peace strength. We're sitting library, wonderful place talk this, exactly happened 1980s, world lot safer of...",172
